"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","sentiment"
"xx279851413","xx1242873215459844096","25/03/2020 17:57","_LuisGarcia13","ricard salin ve reverend pendej defend amlo","Twitter for Android",66,,,"",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,,"","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_LuisGarcia13/status/1242873215459844096","<U+0001D543> <U+0001D566> <U+0001D55A> <U+0001D564> <U+0001D53E> <U+0001D552> <U+0001D563> <U+0001D554> í <U+0001D552> - G. POTENCIANO <U+0001F4A2>","Veracruz","23.
 #TibuDeCorazón<U+2764><U+FE0F><U+0001F499>","",FALSE,327,241,4,47866,1987,"10/04/2011 04:20",FALSE,"","",,"https://pbs.twimg.com/profile_banners/279851413/1550024981","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1220798677092048902/dXLigd9u_normal.jpg","negative"
"xx213742710","xx1242868204671770624","25/03/2020 17:37","alpachevo","ricard salin plieg bastant mas asco ascarrag ching madr","Twitter for Android",100,,,"",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,,"","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/alpachevo/status/1242868204671770624","Pacheco","","Practicante del ocio","",FALSE,193,311,0,4591,37329,"09/11/2010 17:48",FALSE,"","",,"https://pbs.twimg.com/profile_banners/213742710/1493057617","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1103738360085008385/RtNCN5T__normal.jpg","negative"
"xx85202247","xx1242862991705423872","25/03/2020 17:16","alefejandrafa","ricard salin plieg pendej","Twitter for Android",37,,,"",FALSE,FALSE,1,0,,,"",,"","","","","","","","","","",,,"","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/alefejandrafa/status/1242862991705423872","<U+269B> Alexa <U+232C>","<U+0001F1F2><U+0001F1FD>","Acostumbrada a la excelencia, lo bueno me aburre. El físico atrae, pero las químicas provocamos reacciones. Irracional como p Te quieroX10^8","",FALSE,1095,398,9,56065,15445,"26/10/2009 00:41",FALSE,"","",,"https://pbs.twimg.com/profile_banners/85202247/1520493385","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/1239633112134549505/GL2GLisP_normal.jpg","negative"
"xx112760950","xx1242860231497048068","25/03/2020 17:05","kriz_aven","ricard salin plieg imbecil","Twitter for iPhone",39,,,"",FALSE,FALSE,1,1,,,"",,"","","","","","","","","","",,,"","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kriz_aven/status/1242860231497048068","Kriz Aven","Tlaxcala, México","I’m a fuckin Gemini y caigo gordo","",FALSE,51,60,0,1326,3767,"09/02/2010 16:33",FALSE,"","",,"https://pbs.twimg.com/profile_banners/112760950/1557709280","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1231830191737012225/5LCGnzq2_normal.jpg","negative"
"xx1052730959391383552","xx1242813201319743489","25/03/2020 13:58","Beatriz56904521","men arrastr ricard salin","Twitter for iPhone",81,,,"",TRUE,FALSE,1,0,,,"",,"twitter.com/sarah_lara15/s…","https://t.co/yI0g5LTHwf","https://twitter.com/sarah_lara15/status/1242583943150477312","","","","","","","",,,"","es","xx1242583943150477312","@alarcondibujos Hoy cerré mi pequeña cafetería, trataré de pagar los salarios de 4 mujeres hasta donde pueda, mientras me esconderé debajo de la cama cuando el SAT, IIMSS, CFE lleguen a cobrarme y hacer más recargos. Los pequeños “emprendedores neoliberal","24/03/2020 22:47","Twitter for iPhone",4627,1593,"xx868832250","sarah_Lara15","Sarahi Lara",470,735,1099,"DF","Periodista de profesión, de Sonora soy viviendo en DF, intentando ser runner, esposa de Venezolano.",FALSE,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Beatriz56904521/status/1242813201319743489","Beatriz","México","Twitter es mi catarsis.....","",FALSE,433,756,0,17787,30037,"18/10/2018 01:19",FALSE,"","",,"","","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","negative"
"xx940605344","xx1242682069265735680","25/03/2020 05:17","DarkDevan","senor ricard salin plieg usted diabol","Twitter for Android",47,,,"",FALSE,FALSE,0,1,,,"",,"","","","","","","","","","",,,"","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DarkDevan/status/1242682069265735680","<U+0CCB> <U+10E6> Devan<U+10E6><U+0CCB>","en un pinshi rancho","Amo a la gente sarcastisca, humor negro, sexo, naturaleza, memes, deportes, política, un pinshi todologo piteros pss<U+2721><U+FE0F>","https://t.co/uynToUMriH",FALSE,277,552,3,4250,8686,"11/11/2012 05:23",FALSE,"https://t.co/uynToUMriH","http://paypal.me/darkdevan",,"https://pbs.twimg.com/profile_banners/940605344/1580774238","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1112259866188496896/b8FMaeQN_normal.jpg","negative"
"xx73804258","xx1242673091664203777","25/03/2020 04:42","Louherrero","yes ricard salin plieg pas","Twitter for iPhone",45,,,"",FALSE,FALSE,1,1,,,"",,"","","","","","","","","","",,,"","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Louherrero/status/1242673091664203777","Lou Herrero","Baja California","C’est la vie","",FALSE,18,82,0,808,2341,"13/09/2009 03:36",FALSE,"","",,"","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1231088566043676674/uB6NA3RI_normal.jpg","negative"
"xx571177837","xx1242672598548389890","25/03/2020 04:40","1_AleCabrera","ojal cov ricard salin plieg","Twitter for iPhone",48,,,"",FALSE,FALSE,3,2,,,"",,"","","","","","","","","","",,,"","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/1_AleCabrera/status/1242672598548389890","a","Mérida.","<U+0001D437><U+0001D462><U+0001D45F><U+0001D45A><U+0001D456><U+0001D452><U+0001D45B><U+0001D451><U+0001D45C> <U+0001D452><U+0001D45B> <U+0001D45A><U+0001D456><U+0001D460> <U+0001D459><U+0001D44E><U+0001D462><U+0001D45F><U+0001D452><U+0001D459><U+0001D452><U+0001D460>","https://t.co/GfGIMuL20e",FALSE,876,533,1,61565,13834,"04/05/2012 21:40",FALSE,"https://t.co/GfGIMuL20e","http://instagram.com/quemalaaa",,"https://pbs.twimg.com/profile_banners/571177837/1578966626","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1237640137854652416/YXqKreGG_normal.jpg","negative"
"xx58963784","xx1240846635900551168","20/03/2020 03:44","scamann","dej lam bol empresari pobr jod mortal gent slim ricard salin val mierd","Twitter Web App",153,"xx1240681067641626624","xx3000527108","Grulben",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx3000527108","Grulben","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/scamann/status/1240846635900551168","scamann","mex df","Meo abandonado","http://t.co/IMnnqWVdNT",FALSE,60,138,2,2867,6840,"21/07/2009 23:42",FALSE,"http://t.co/IMnnqWVdNT","http://queti.com",,"https://pbs.twimg.com/profile_banners/58963784/1415508625","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/828809661612593152/IUxzGN-1_normal.jpg","negative"
"xx1904861144","xx1252352680833384449","20/04/2020 21:45","mariamar1504","mir imbecil cobard infeliz gent chayoter tv aztec televis tod medi corrupt prianist vay hdp","Twitter Web App",172,"xx1252024665792344065","xx70390438","PedroFerriz",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx70390438 xx75334313","PedroFerriz Javier_Alatorre","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mariamar1504/status/1252352680833384449","MARIA","","nada es mas contagioso que el ejemplo.","",FALSE,1172,2395,1,6279,4666,"25/09/2013 17:12",FALSE,"","",,"https://pbs.twimg.com/profile_banners/1904861144/1407794024","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/498945864069435392/GjuL1aKk_normal.jpeg","negative"
"xx330166910","xx1252328635320750080","20/04/2020 20:09","chetumalix","buen dias basur desinform","Twitter for Android",43,"xx1252295800996212736","xx75334313","Javier_Alatorre",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx75334313","Javier_Alatorre","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/chetumalix/status/1252328635320750080","Chetumaleño","Chetumal","Belleza de cantina.","",FALSE,1,6,0,4,22,"06/07/2011 06:16",FALSE,"","",,"https://pbs.twimg.com/profile_banners/330166910/1586114790","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1188288498056552448/VygPSLQz_normal.jpg","negative"
"xx374181006","xx1252171480017838080","20/04/2020 09:45","qtza_nuevo","suen mexic sin gent tan miser capaz llam puebl desobedient maxim autor salud sin import muert gan nad pued esper vil mercenari servici","Twitter for iPhone",276,"xx1251679117961035777","xx75334313","Javier_Alatorre",FALSE,FALSE,0,0,,,"AlatorreTerrorista TvAztecaCriminal",,"","","","","","","","","","",,"xx75334313","Javier_Alatorre","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/qtza_nuevo/status/1252171480017838080","Quetzalcoatl","CDMX","Biólogo, Haciendo REDES, por un México GRANDE, unidos lograremos la gran nación que merecemos. Me sigues te sigo","",FALSE,1336,1391,1,1896,7108,"15/09/2011 21:08",FALSE,"","",,"https://pbs.twimg.com/profile_banners/374181006/1574291737","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1229152810467569664/1hMVvYpC_normal.jpg","negative"
"xx332025368","xx1252317267595079683","20/04/2020 19:24","lozanoVillavice","men millon te ment madr","Twitter for Android",41,"xx1252280050994614275","xx75334313","Javier_Alatorre",FALSE,FALSE,0,0,,,"",,"","","","","","","","","","",,"xx75334313","Javier_Alatorre","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lozanoVillavice/status/1252317267595079683","alejandro","","","",FALSE,36,71,0,1950,1011,"09/07/2011 03:08",FALSE,"","",,"https://pbs.twimg.com/profile_banners/332025368/1542165528","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1247736527192350721/GS_uvuFF_normal.jpg","negative"
"xx1070018849167134720","xx1253747395772506112","24/04/2020 18:07","OmarLoz20177306","advirti vali verg","Twitter for Android",82,,,"",FALSE,FALSE,2,0,,,"LopezElPeorPresidenteDelMundo",,"","","","","","","","","","",,,"","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OmarLoz20177306/status/1253747395772506112","Omar Lozada","","","",FALSE,7,115,0,242,130,"04/12/2018 18:15",FALSE,"","",,"https://pbs.twimg.com/profile_banners/1070018849167134720/1543947677","","http://pbs.twimg.com/profile_images/1070020233342140417/BPiGAPeW_normal.jpg","negative"
"xx594789980","xx1253746988107128839","24/04/2020 18:05","metaleromty","puebl tien gobiern merec millon asnos","Twitter for Android",98,,,"",FALSE,FALSE,2,0,,,"LopezElPeorPresidenteDelMundo",,"","","","","","","","","","",,,"","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/metaleromty/status/1253746988107128839","Manolo Garza Sada","","Escritor, poeta, músico, fotógrafo paisajista en fines de semana.
Catador de cerveza artesanal y juego soccer y basket 1 o 2 veces al año // SPQR","https://t.co/IJ6EO8ytYJ",FALSE,314,175,68,1949,446,"30/05/2012 18:13",FALSE,"https://t.co/IJ6EO8ytYJ","http://www.kpmg.mx",,"https://pbs.twimg.com/profile_banners/594789980/1530134952","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1227775811186376704/2ZvSI3H6_normal.jpg","negative"
"xx2398707890","xx1253460565793570817","23/04/2020 23:07","gerllavot","gobern pendej","Twitter for Android",83,"xx1253448730809860098","xx390356716","hdemauleon",FALSE,FALSE,14,6,,,"LopezElPeorPresidenteDelMundo",,"","","","","","","","","","",,"xx390356716","hdemauleon","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gerllavot/status/1253460565793570817","Gerardo  LLavot","México D.F","Especialista en Micropigmentación Estética y Reconstructiva","",FALSE,47,87,0,1330,1082,"20/03/2014 02:19",FALSE,"","",,"https://pbs.twimg.com/profile_banners/2398707890/1583898739","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1247319564582617088/7m9gzkmU_normal.jpg","negative"
"xx2390282196","xx1253744879764676609","24/04/2020 17:57","Normahdzdiaz","coinc ni regal quer fuchi guacal","Twitter for Android",87,,,"",TRUE,FALSE,7,5,,,"LopezElPeorPresidenteDelMundo",,"twitter.com/TeamBorolas/st…","https://t.co/48H8TO3ReQ","https://twitter.com/TeamBorolas/status/1253388429833973761","","","","","","","",,,"","es","xx1253388429833973761","#LopezElPeorPresidenteDelMundo  Por corrupto, ladrón, cínico, por enriquecer a sus hijos y amigos a costa del pueblo, por senil e imbécil y sobre todo por HDP #LopezElPeorPresidenteDelMundo https://t.co/Yo2APZWHby","23/04/2020 18:21","Twitter for Android",279,233,"xx1135337826508107777","TeamBorolas","<U+0001F3BC>JR <U+0001F3B9> #LaR",2372,2348,2486,"","Antes @ComplotandoAndo
Detesto todo lo que huela a chairo, me vomito en #ElCacas y en todo lo que representa, si lo defiendes una sola vez, te bloqueo. #LaR",FALSE,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Normahdzdiaz/status/1253744879764676609","Norma Hernandez#LaR","","","",FALSE,1120,1898,0,6463,7983,"15/03/2014 03:04",FALSE,"","",,"https://pbs.twimg.com/profile_banners/2390282196/1404270099","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/484170041697390592/GHPNA-QZ_normal.jpeg","negative"
"xx4857661375","xx1253390540567195648","23/04/2020 18:29","alex_dm71","siempr acus tamaler chism sin prueb pequenisim president","Twitter for Android",126,,,"",TRUE,FALSE,23,24,,,"LopezElPeorPresidenteDelMundo",,"twitter.com/Reforma/status…","https://t.co/So12zWmLGw","https://twitter.com/Reforma/status/1253317944861503488","","","","","","","",,,"","es","xx1253317944861503488","El Mandatario federal @lopezobrador_ aseguró que cuando fue Jefe de Gobierno de la CDMX, el entonces Mandatario electo @VicenteFoxQue le pidió ayuda para aumentar el IVA https://t.co/2xIAnF5T3r","23/04/2020 13:40","Hootsuite Inc.",227,83,"xx27708897","Reforma","REFORMA",2967197,109,391899,"Av. México Coyoacán 40","Periódico REFORMA ofrece información puntual, exclusiva y verificada de los hechos principales de México y el mundo.",TRUE,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/alex_dm71/status/1253390540567195648","P<U+1D07>´<U+0280><U+026A><U+1D1B><U+1D00>s.™","Veracruz","Mexicano, padre y arquitecto. Preocupado por a donde nos lleva la 4T.

#LaR #ExijamosMexico #RDF","",FALSE,16565,10609,15,43423,39381,"04/02/2016 06:23",FALSE,"","",,"https://pbs.twimg.com/profile_banners/4857661375/1567740259","","http://pbs.twimg.com/profile_images/1220936751205756928/7Jbi2Kxv_normal.jpg","negative"
"xx159264438","xx1253743137379332097","24/04/2020 17:50","elyatevi","verdader desmadr","Twitter for iPhone",53,,,"",FALSE,FALSE,1,0,,,"LopezElPeorPresidenteDelMundo",,"","","","","","","","","","",,,"","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/elyatevi/status/1253743137379332097","Chairizard","CDMX","#SarcasticoON","",FALSE,1214,2934,5,7591,14403,"24/06/2010 22:41",FALSE,"","",,"https://pbs.twimg.com/profile_banners/159264438/1496283449","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/766669400900448258/CnbSU3qO_normal.jpg","negative"
"xx754155906430930945","xx1253740659640373248","24/04/2020 17:40","atom_naut","meg confirm hombr mas pendej conozc","Twitter for Android",83,,,"",FALSE,FALSE,0,1,,,"LopezElPeorPresidenteDelMundo",,"","","","","","","","","","",,,"","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/atom_naut/status/1253740659640373248","Atomic Mess","Garden of evil.","Mutando constantemente...","https://t.co/daTuVkcAcU",FALSE,29,51,0,3321,3713,"16/07/2016 03:29",FALSE,"https://t.co/daTuVkcAcU","http://fixyourshit.com",,"https://pbs.twimg.com/profile_banners/754155906430930945/1518470151","","http://pbs.twimg.com/profile_images/1233916751756308481/OJtmmHUG_normal.jpg","negative"
"xx3182927072","xx1253717142941454336","24/04/2020 16:07","PLakech","yes ven pidanl regres vacacion mur medic diner tir estadi beisbol","Twitter for iPhone",193,,,"",TRUE,FALSE,8,8,,,"LopezElPeorPresidenteDelMundo Re_AccionMx",,"twitter.com/wikyimss/statu…","https://t.co/ymW2yJ03dg","https://twitter.com/wikyimss/status/1253463688205525000","","","","","","","",,"xx36603391 xx28884257","zoerobledo imss","es","xx1253463688205525000","Con los 30 médicos del IMSS que se infectaron con Covid-19 señalados por los colegios médicos de Mexicali, de los cuales, tres se encuentran graves, el Instituto Mexicano del Seguro Social perdió la mitad de su fuerza laboral ante la epidemia de Covid-19.https://t.co/DJtH0Ayo56","23/04/2020 23:20","Twitter for iPhone",1,0,"xx1249601507718320128","wikyimss","Las verdades ocultas del IMSS",33,364,75,"","Cuenta creada para informar sobre esos acuerdos (a veces en lo oscurito) que son de relevancia para el trabajador IMSS",FALSE,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PLakech/status/1253717142941454336","InLakech","","La lección será dura y dolorosa. ¡Que valga la pena!","",FALSE,7902,4491,15,36706,37190,"02/05/2015 13:30",FALSE,"","",,"https://pbs.twimg.com/profile_banners/3182927072/1577934626","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1253725829185581057/ZaczhPaA_normal.jpg","negative"
"xx1240302083711971328","xx1253734462791147520","24/04/2020 17:16","2DuoDuet","dir quier vid not piens pas encerr alfar pendej tod cren mentir gobi","Twitter for Android",180,,,"",FALSE,FALSE,0,0,,,"LopezElPeorPresidenteDelMundo",,"","","","","","","","","","",,,"","es",,"","","",,,,"","",,,,"","",,,,,,,,,,,,,,,,,"","","","","","","NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/2DuoDuet/status/1253734462791147520","<U+0001F5E8><U+FE0F> Palas <U+0001F1F2><U+0001F1FD>","","Todo surge de un estado mental.
Apoco necesitas que te digan que hacer, que es bueno y que es malo? No puedes gobernarte tu mismo? Necesitas cadenas?","",FALSE,24,55,0,917,176,"18/03/2020 15:42",FALSE,"","",,"https://pbs.twimg.com/profile_banners/1240302083711971328/1584551439","","http://pbs.twimg.com/profile_images/1241941084021731329/xsXovxJk_normal.jpg","negative"
